,Constract,O_Time,O_price,C_Time,C_price,Proportion,Cost,Volume,Stop loss,Lock in gain,Fee,Profit,Cash
5666,XRPUSDT,1580533200000.0,0.24087,1580644800000.0,0.25485,0.5_0.2116,-15.775740220708322,0,0.2529135,0.216783,0.02272696873644153,-0.9383447222362686,58.77408664208742
5667,BCHUSDT,1580536800000.0,381.99,1580904000000.0,424.85,-0.75_0.3021,17.758650817955605,0,362.8905,420.189,0.02625689907634103,1.9662972883567806,41.01404778671374
5668,ETCUSDT,1580536800000.0,11.4079,1580925600000.0,12.5496,-1.0_0.3772,15.477027742514707,0,10.837504999999998,12.54869,0.022752094995477458,1.5261852706571886,25.538617180351842
5669,EOSUSDT,1580536800000.0,4.1487,1580904000000.0,4.4731,0.75_0.3021,-7.718342772970733,0,4.356135,3.7338299999999998,0.011228145058451888,-0.6147498254768249,17.82570548685979
5670,BTCUSDT,1580540400000.0,9397.54,1581199200000.0,9913.02,0.75_0.3021,-5.386675649147392,0,9867.417000000001,8457.786000000002,0.007748177323680427,-0.3032216271437917,12.440662004699075
5671,EOSUSDT,1580540400000.0,4.1724,1580904000000.0,4.4731,1.0_0.3772,-4.694598104124457,0,4.3810199999999995,3.7551599999999996,0.006809271291449907,-0.3451434793995466,7.746548354856134
5672,ETHUSDT,1580547600000.0,181.19,1580641200000.0,190.83,0.75_0.3021,-101.64304234103605,0,190.2495,163.071,0.14608571791047278,-5.553883765085209,234.74714596827334
5673,XRPUSDT,1580547600000.0,0.24003,1580832000000.0,0.26779,-0.25_0.1091,25.61371036620868,0,0.2280285,0.264033,0.03793279206231581,2.9243494216857666,209.18665613444705
5674,BTCUSDT,1580551200000.0,9387.44,1581181200000.0,9858.33,0.75_0.3021,-63.199506558834194,0,9856.812000000002,8448.696,0.09069844570419305,-3.2608934768830213,145.960839518278
5675,BCHUSDT,1580551200000.0,381.26,1580904000000.0,424.85,-0.5_0.2116,30.89205106663625,0,362.197,419.386,0.04572122409832739,3.486211068811168,115.0914036704863
5676,ETHUSDT,1580554800000.0,181.35,1580641200000.0,190.83,1.0_0.3772,-43.42579670007473,0,190.4175,163.215,0.062385161902860045,-2.3324516229820347,71.65683334846817
5677,BTCUSDT,1580558400000.0,9354.65,1580994000000.0,9825.21,0.5_0.2116,-15.167729958235059,0,9822.3825,8419.185,0.021768901667270073,-0.7847399384401129,56.508884036952395
5678,BCHUSDT,1580558400000.0,376.02,1580900400000.0,418.18,-1.0_0.3772,21.321690688234042,0,357.219,413.622,0.031523803843457356,2.3591003103418178,35.182885576207354
5679,BTCUSDT,1580562000000.0,9311.64,1580994000000.0,9825.21,0.25_0.1091,-3.8393368204468326,0,9777.222,8380.476,0.005523298686660736,-0.21727635302261855,31.355786403467974
5680,EOSUSDT,1580569200000.0,4.1584,1580904000000.0,4.4731,1.0_0.3772,-11.829822710018629,0,4.366320000000001,3.7425600000000006,0.01718843312453541,-0.9124474767092919,19.520370353326644
5681,BTCUSDT,1580572800000.0,9333.73,1580994000000.0,9825.21,0.5_0.2116,-4.131911673575587,0,9800.4165,8400.357,0.005936976266458744,-0.2235082954849197,15.39384721747657
5682,ETCUSDT,1580572800000.0,11.6198,1580961600000.0,12.9821,-1.0_0.3772,5.808340661237188,0,11.03881,12.781780000000001,0.008608353954421232,0.6723588298872485,9.584333055948017
5683,BCHUSDT,1580626800000.0,380.2,1580904000000.0,424.85,-0.5_0.2116,93.29305517511682,0,361.19,418.22,0.13827959455052463,10.817887984536725,347.57254057528877
5684,EOSUSDT,1580630400000.0,4.1896,1580904000000.0,4.4731,0.5_0.2116,-193.19447191124215,0,4.3990800000000005,3.7706400000000007,0.27962335933689664,-13.352621446704903,719.7651883224181
5685,ZECUSDT,1580648400000.0,66.51,1580922000000.0,71.28,0.5_0.2116,-757.2536554203366,0,69.83550000000001,59.85900000000001,1.0981715054316301,-55.407296995658704,2821.223684660417
5686,BCHUSDT,1580652000000.0,382.0,1580904000000.0,424.85,-0.75_0.3021,852.4356422640453,0,362.9,420.20000000000005,1.2603439491427264,94.35972744094711,1968.721415005581
5687,BCHUSDT,1580659200000.0,380.18,1580904000000.0,424.85,-0.75_0.3021,594.9197193896719,0,361.171,418.19800000000004,0.88181849437158,69.01944897139903,1373.9819567619213
5688,BTCUSDT,1580662800000.0,9427.75,1581199200000.0,9913.02,0.75_0.3021,-415.19788118978596,0,9899.1375,8484.975,0.5962369289814944,-21.967515951544424,958.9098808588753
5689,BCHUSDT,1580662800000.0,384.15,1580904000000.0,424.85,-0.25_0.1091,104.62849230522451,0,364.94249999999994,422.565,0.1542395293308568,10.930960618586989,854.49878712587
5690,ETCUSDT,1580662800000.0,11.5241,1580961600000.0,12.9821,-1.0_0.3772,322.38289378406324,0,10.947895,12.676510000000002,0.4798869994321211,40.307181764043015,531.9634652607716
5691,LTCUSDT,1580677200000.0,71.74,1581152400000.0,75.48,1.0_0.3772,-202.01140758286422,0,75.327,64.566,0.29018795089273053,-10.821588346207976,333.33868040767277
5692,LTCUSDT,1580684400000.0,70.82,1580990400000.0,74.6,0.75_0.3021,-100.74242378540232,0,74.36099999999999,63.73799999999999,0.14480336468245192,-5.521905340237672,232.66714491092867
5693,LTCUSDT,1580688000000.0,69.93,1580961600000.0,74.22,1.0_0.3772,-87.79908472542068,0,73.4265,62.937000000000005,0.1266890697013953,-5.512904906567595,144.87712052284994
5694,LTCUSDT,1580724000000.0,70.13,1580961600000.0,74.22,0.75_0.3021,-43.78511445077949,0,73.6365,63.117,0.0630866517849567,-2.6166460144498416,101.1228158512627
5695,BCHUSDT,1580724000000.0,381.57,1580904000000.0,424.85,-0.25_0.1091,11.033703970909029,0,362.4915,419.72700000000003,0.016323242627445347,1.2351868547621387,90.11203786768958
5696,ADAUSDT,1580724000000.0,0.05621,1580914800000.0,0.05934,0.75_0.3021,-27.224663530109147,0,0.059020500000000004,0.050589,0.03917571445708733,-1.5551550215063938,62.87604066588899
5697,BCHUSDT,1580727600000.0,379.21,1580900400000.0,418.18,-0.75_0.3021,19.00024868128853,0,360.24949999999995,417.13100000000003,0.02796715753060537,1.9246176664714363,43.88154907499464
5698,ZECUSDT,1580727600000.0,66.15,1580914800000.0,69.59,0.5_0.2116,-9.287361318157426,0,69.45750000000001,59.535000000000004,0.013340385453192476,-0.4963112536990214,34.60098677799141
5699,BCHUSDT,1580731200000.0,383.36,1580900400000.0,418.18,0.25_0.1091,-3.7749450834737512,0,402.528,345.024,0.005524933841676976,-0.34839739786128265,30.829900385881935
5700,EOSUSDT,1580731200000.0,4.2573,1580904000000.0,4.4731,1.0_0.3772,-11.631417915647642,0,4.470165,3.83157,0.016696697831850967,-0.6062863406093766,19.19298293925177
5701,ETCUSDT,1580745600000.0,11.4389,1580904000000.0,12.0635,0.75_0.3021,-5.800549815003085,0,12.010845000000002,10.295010000000001,0.008342479554895133,-0.32507078511320303,13.396514731919137
5702,DASHUSDT,1580756400000.0,115.36,1580907600000.0,122.25,0.5_0.2116,-2.835320888665941,0,121.128,103.824,0.004087989055557732,-0.17343057680615026,10.563269503501633
5703,NEOUSDT,1580756400000.0,11.915,1580878800000.0,12.63,1.0_0.3772,-3.985687717047052,0,12.51075,10.7235,0.005747385103688118,-0.24492209913546736,6.5767765296747145
5704,TRXUSDT,1580781600000.0,0.0192,1580918400000.0,0.02024,0.75_0.3021,-56.435155027670234,0,0.020159999999999997,0.01728,0.08114905000020417,-3.138053280665685,130.3384006410645
5705,TRXUSDT,1580785200000.0,0.01922,1580918400000.0,0.02024,0.5_0.2116,-37.136877137667035,0,0.020181,0.017298,0.053371218537806395,-2.0242148543557277,138.35712327721106
5706,ETHUSDT,1580788800000.0,188.08,1580904000000.0,197.57,1.0_0.3772,-52.20431861831647,0,197.484,169.27200000000002,0.07492990659616984,-2.70901637877728,86.14225744985812
5707,BCHUSDT,1580792400000.0,382.09,1580904000000.0,424.85,-0.25_0.1091,9.400284695446025,0,362.98549999999994,420.299,0.013896793981785054,1.0380966462476708,76.7719355781581
5708,BCHUSDT,1580796000000.0,384.1,1580900400000.0,418.18,0.5_0.2116,-16.24495424168849,0,403.30500000000006,345.69000000000005,0.023751890971922124,-1.4651162246265514,60.522190067787236
5709,ETHUSDT,1580810400000.0,185.65,1580900400000.0,195.2,1.0_0.3772,-22.835974172769472,0,194.9325,167.085,0.03279265572092366,-1.2074953400729191,37.68160218106601
5710,ETHUSDT,1580814000000.0,185.42,1580900400000.0,195.2,1.0_0.3772,-117.68095956371825,0,194.691,166.878,0.16909831075611967,-6.376194549204861,194.1851514201619
5711,XLMUSDT,1580817600000.0,0.06223,1580832000000.0,0.06551,1.0_0.3772,-73.28642395331295,0,0.0653415,0.056007,0.10530492458713381,-3.9680635710095404,120.92980364177622
5712,NEOUSDT,1580821200000.0,11.64,1580835600000.0,12.31,1.0_0.3772,-45.63949814631358,0,12.222000000000001,10.476,0.06573420845557965,-2.692749995227927,75.30965834352756
5713,ETHUSDT,1580824800000.0,185.81,1580900400000.0,195.2,1.0_0.3772,-28.42223264126397,0,195.1005,167.229,0.04079655777974054,-1.4771281034525692,46.89947778811711
5714,XLMUSDT,1580828400000.0,0.06317,1580842800000.0,0.0664,1.0_0.3772,-17.700091831079455,0,0.06632850000000001,0.05685300000000001,0.02541365567495766,-0.9304523863127064,29.206891455604787
5715,LTCUSDT,1580832000000.0,68.28,1581152400000.0,75.48,-0.75_0.3021,38.388841307381966,0,64.866,75.108,0.056578000563041325,3.991454474732068,88.65998819378727
5716,TRXUSDT,1580832000000.0,0.01898,1580886000000.0,0.01996,1.0_0.3772,-33.4566610948063,0,0.019929000000000002,0.017082,0.048048559964290305,-1.7755263193378468,55.20677962512977
5717,BCHUSDT,1580857200000.0,381.62,1580900400000.0,418.18,0.75_0.3021,-34.724705227023996,0,400.701,343.458,0.05094327726115417,-3.3776431962905487,80.19757436306563
5718,TRXUSDT,1580857200000.0,0.01929,1580925600000.0,0.0203,0.75_0.3021,-24.234570758540816,0,0.0202545,0.017361,0.03481662309131371,-1.303708093600705,55.970346698652754
5719,EOSUSDT,1580860800000.0,4.2307,1580904000000.0,4.4731,1.0_0.3772,-21.120924545609792,0,4.442235,3.8076299999999996,0.030416387865378057,-1.240549961471592,34.851601705392014
5720,TRXUSDT,1580860800000.0,0.01926,1580918400000.0,0.02024,0.5_0.2116,-7.3771008091952055,0,0.020223,0.017334,0.010590697682982732,-0.38595719783933424,27.4841215728123
5721,EOSUSDT,1580868000000.0,4.184,1580904000000.0,4.4731,1.0_0.3772,-10.37019132478569,0,4.3932,3.7656,0.015019849025444919,-0.7315643786610913,17.111835084665696
5722,ETCUSDT,1580875200000.0,11.5187,1580918400000.0,12.1582,1.0_0.3772,-6.458090082905162,0,12.094635000000002,10.36683,0.009292306176804332,-0.3678352500869543,10.65648347262985
5723,LTCUSDT,1580878800000.0,68.78,1581156000000.0,75.71,-0.25_0.1091,1.570928523711408,0,65.341,75.658,0.0023100963023225196,0.15597043102131866,12.82974157992146
5724,LTCUSDT,1580886000000.0,69.29,1581181200000.0,77.58,-0.75_0.3021,13.446812887289832,0,65.8255,76.21900000000001,0.019951701344052247,1.588853015579495,31.05575034904558
5725,LTCUSDT,1580889600000.0,69.29,1581181200000.0,77.58,-1.0_0.3772,11.71917271409854,0,65.8255,76.21900000000001,0.017388316172084813,1.3847179300377106,19.337786983068277
5726,IOTAUSDT,1580932800000.0,0.3299,1580990400000.0,0.3464,1.0_0.3772,-1000.0,0,0.34639500000000006,0.29691,1.4350106092755381,-51.45016671718702,6378.418186008148
5727,IOTAUSDT,1580936400000.0,0.328,1580990400000.0,0.3464,1.0_0.3772,-1000.0,0,0.34440000000000004,0.2952,1.4392682926829266,-57.53682926829259,5378.418186008148
5728,VETUSDT,1580936400000.0,0.006521,1581008400000.0,0.006905,1.0_0.3772,-1000.0,0,0.00684705,0.0058689,1.4412206716761233,-60.327894494709454,4378.418186008148
5729,ICXUSDT,1580940000000.0,0.4185,1580965200000.0,0.4478,1.0_0.3772,-1000.0,0,0.439425,0.37665,1.4490083632019117,-71.46095579450427,3378.418186008148
5730,IOTAUSDT,1580950800000.0,0.3252,1580979600000.0,0.3433,0.75_0.3021,-1000.0,0,0.34146,0.29268,1.438960639606396,-57.09701722017232,2378.418186008148
5731,IOTAUSDT,1580961600000.0,0.3295,1580990400000.0,0.3464,1.0_0.3772,-1000.0,0,0.34597500000000003,0.29655000000000004,1.4359028831562974,-52.72573596358114,1871.0436093025612
5732,IOTAUSDT,1580983200000.0,0.3413,1581080400000.0,0.3235,-0.75_0.3021,1000.0,0,0.324235,0.37543000000000004,1.3634925285672428,-53.51702314679154,2742.485636287885
5733,DASHUSDT,1581033600000.0,120.23,1581141600000.0,126.8,1.0_0.3772,-1000.0,0,126.24150000000002,108.20700000000001,1.4382516842718123,-56.08351492971794,5637.578982154589
5734,IOTAUSDT,1581037200000.0,0.3277,1581130800000.0,0.3058,-1.0_0.3772,1000.0,0,0.31131499999999995,0.36047,1.3532194079951174,-68.18263655782724,4637.578982154589
5735,DASHUSDT,1581037200000.0,121.35,1581166800000.0,127.52,1.0_0.3772,-1000.0,0,127.4175,109.215,1.435591264936135,-52.280255459414946,3637.5789821545886
5736,DASHUSDT,1581048000000.0,120.49,1581141600000.0,126.8,1.0_0.3772,-1000.0,0,126.5145,108.441,1.4366586438708606,-53.80614988795734,2637.5789821545886
5737,ICXUSDT,1581048000000.0,0.4441,1581130800000.0,0.3931,0.75_0.3021,-797.0089625594925,0,0.466305,0.39969,1.0517431488817044,90.47596928195397,1840.7121133213045
5738,DASHUSDT,1581055200000.0,119.12,1581141600000.0,126.8,0.75_0.3021,-556.2371220161568,0,125.07600000000001,107.20800000000001,0.8038354863360418,-36.666000505510695,1284.643531593528
5739,DASHUSDT,1581058800000.0,119.43,1581141600000.0,126.8,0.75_0.3021,-388.20107482257066,0,125.40150000000001,107.48700000000001,0.560250569015265,-24.51605665996678,896.5600820039929
5740,DASHUSDT,1581062400000.0,119.42,1581141600000.0,126.8,0.75_0.3021,-270.927754600711,0,125.391,107.47800000000001,0.3910189433633474,-17.13400026100902,625.7144187274371
5741,DASHUSDT,1581066000000.0,118.4,1581141600000.0,126.8,1.0_0.3772,-236.11908456090373,0,124.32000000000001,106.56,0.3422929026523101,-17.093984712716413,389.6197002355612
5742,ETCUSDT,1581141600000.0,11.8011,1581577200000.0,12.8181,0.25_0.1091,-698.2961554039863,0,12.391155000000001,10.62099,1.0197392528141676,-61.197789607938184,5702.970622062276
5743,ETCUSDT,1581145200000.0,11.7471,1581577200000.0,12.8181,0.25_0.1091,-622.1268118239748,0,12.334455,10.57239,0.9106816738150534,-57.63087776165609,5080.897128778807
5744,ETCUSDT,1581159600000.0,11.6441,1581577200000.0,12.8181,-0.5_0.2116,1000.0,0,11.061895,12.80851,1.470576515145009,99.35301654915361,4315.9296315205875
5745,XRPUSDT,1581181200000.0,0.27818,1581505200000.0,0.29519,0.25_0.1091,-583.8366566387974,0,0.292089,0.250362,0.8423614086990119,-36.54248912969248,4768.182203391685
5746,ADAUSDT,1581206400000.0,0.06001,1581458400000.0,0.06305,1.0_0.3772,-1000.0,0,0.0630105,0.054009,1.4354607565405764,-52.0936843859356,4527.253621849237
5747,BCHUSDT,1581256800000.0,446.71,1581469200000.0,473.55,0.5_0.2116,-958.0336198298463,0,469.0455,402.039,1.381540626556894,-58.943767476712644,3569.249378485509
5748,LTCUSDT,1581256800000.0,76.37,1581534000000.0,82.12,1.0_0.3772,-1000.0,0,80.1885,68.733,1.4527039413382217,-76.7440487102264,2569.2200020193904
5749,BCHUSDT,1581264000000.0,445.9,1581469200000.0,473.55,0.25_0.1091,-280.32392573278867,0,468.195,401.31,0.4046214026923274,-17.7873452118684,2289.3998495385886
5750,ETCUSDT,1581267600000.0,11.6294,1581577200000.0,12.8181,-1.0_0.3772,863.7383219764951,0,11.04793,12.792340000000001,1.2710346052732087,87.01604326060617,1425.2531374847229
5751,BCHUSDT,1581271200000.0,445.87,1581469200000.0,473.55,0.75_0.3021,-430.743457082022,0,468.1635,401.283,0.621759491594516,-27.36269046257344,994.812776808127
5752,BCHUSDT,1581274800000.0,445.9,1581469200000.0,473.55,1.0_0.3772,-375.4017410165294,0,468.195,401.31,0.541857348159573,-23.820301257347815,619.4497749928435
5753,MATICUSDT,1581278400000.0,0.02205,1581336000000.0,0.02081,-1.0_0.3772,233.78336858353796,0,0.0209475,0.024255000000000002,0.3180938151584266,-13.465095041624956,385.7655392700086
5754,BCHUSDT,1581278400000.0,446.43,1581469200000.0,473.55,1.0_0.3772,-145.5897974214772,0,468.7515,401.78700000000003,0.21001678041858163,-9.054393964009417,240.23747734834487
5755,XRPUSDT,1581282000000.0,0.27974,1581555600000.0,0.31065,-0.75_0.3021,72.60515258104402,0,0.26575299999999996,0.307714,0.10726299142999145,7.915276746469742,167.68341401868912
5756,XRPUSDT,1581285600000.0,0.27995,1581555600000.0,0.31065,-0.75_0.3021,50.67155203064519,0,0.2659525,0.307945,0.07482990905700779,5.481936111092332,117.02721550842922
5757,ETCUSDT,1581292800000.0,11.701,1581786000000.0,10.072,-0.75_0.3021,35.363966521912396,0,11.11595,12.871100000000002,0.04606322110564216,-4.969394685441626,81.67396429637293
5758,LTCUSDT,1581303600000.0,76.44,1581534000000.0,82.12,1.0_0.3772,-30.820420794106738,0,80.262,68.796,0.04475170257430004,-2.334913791932313,50.85672398427566
5759,DASHUSDT,1581325200000.0,124.11,1581444000000.0,133.39,1.0_0.3772,-19.19357586061684,0,130.31550000000001,111.699,0.02787561073947454,-1.4630249458979951,31.671286915112265
5760,LINKUSDT,1581328800000.0,3.3343,1581415200000.0,3.5881,0.75_0.3021,-9.571773081747237,0,3.5010149999999998,3.00087,0.013910490773703911,-0.7424940039991043,22.106249095310236
5761,LINKUSDT,1581332400000.0,3.3316,1581415200000.0,3.5881,1.0_0.3772,-8.341996193847784,0,3.49818,2.99844,0.012128370075578689,-0.6543789474924225,13.765113745283982
5762,DASHUSDT,1581332400000.0,123.68,1581444000000.0,133.39,0.75_0.3021,-4.160126033635507,0,129.864,111.31200000000001,0.006052801743423963,-0.3326603679352153,9.607915020760624
5763,ATOMUSDT,1581332400000.0,4.668,1581426000000.0,4.953,0.75_0.3021,-2.9033757973595873,0,4.901400000000001,4.2012,0.004188809979108314,-0.18145147112895454,6.70541894856643
5764,TRXUSDT,1581361200000.0,0.02193,1581469200000.0,0.02318,0.5_0.2116,-48.0345637654968,0,0.023026500000000002,0.019737,0.06916495303342875,-2.8071131840808974,178.95753689340498
5765,LINKUSDT,1581361200000.0,3.3529,1581415200000.0,3.5881,0.25_0.1091,-19.524150521511444,0,3.5205450000000003,3.01761,0.0282925199495564,-1.397877119150096,159.45334366116433
5766,LINKUSDT,1581364800000.0,3.3418,1581415200000.0,3.5881,0.5_0.2116,-33.74035384092618,0,3.50889,3.00762,0.04897722624261298,-2.535735605265927,125.70303847791455
5767,TRXUSDT,1581364800000.0,0.02191,1581541200000.0,0.02415,-0.25_0.1091,13.714119488110777,0,0.0208145,0.024101,0.020181225035858865,1.3819012785409641,112.00293735385073
5768,TRXUSDT,1581379200000.0,0.02215,1581480000000.0,0.02331,0.5_0.2116,-23.699840033284993,0,0.0232575,0.019935,0.03404859185278533,-1.2752140292618406,88.2961073161841
5769,TRXUSDT,1581382800000.0,0.0217,1581516000000.0,0.024,-1.0_0.3772,33.315509963702496,0,0.020614999999999998,0.023870000000000002,0.04911350984971627,3.4820234909113825,54.97386638353032
5770,TRXUSDT,1581386400000.0,0.02183,1581469200000.0,0.02318,0.25_0.1091,-5.999030094090552,0,0.0229215,0.019646999999999998,0.00865833445600142,-0.3796473691340714,48.9939578253485
5771,XRPUSDT,1581400800000.0,0.26967,1581512400000.0,0.2989,-0.75_0.3021,14.802062503146784,0,0.2561865,0.29663700000000004,0.02184598240141624,1.5825752990424975,34.185733199515376
5772,XRPUSDT,1581411600000.0,0.27164,1581512400000.0,0.2989,-0.5_0.2116,7.235279128533546,0,0.25805799999999995,0.298804,0.01063765022749032,0.7154472748344463,26.95575081934406
5773,NEOUSDT,1581411600000.0,13.16,1581440400000.0,13.879,1.0_0.3772,-10.170828729573369,0,13.818000000000001,11.844000000000001,0.01462814032015608,-0.5703139956821048,16.782867205049964
5774,ETHUSDT,1581415200000.0,221.26,1581469200000.0,247.07,-1.0_0.3772,31.174674708499747,0,210.19699999999997,243.386,0.0461901147263951,3.5903386488385407,51.44127776649006
5775,LTCUSDT,1581415200000.0,74.0,1581534000000.0,82.12,-0.75_0.3021,15.546707626238776,0,70.3,81.4,0.022959545894944304,1.682976480119364,35.905509717208865
5776,ETHUSDT,1581418800000.0,221.11,1581469200000.0,247.07,-1.0_0.3772,13.549273968086421,0,210.0545,243.22100000000003,0.020082535210823073,1.5707055440778714,22.357633952683152
5777,LTCUSDT,1581418800000.0,74.09,1581534000000.0,82.12,-1.0_0.3772,8.437880180158809,0,70.3855,81.49900000000001,0.012453190498850387,0.9020585903983712,13.92333174817589
5778,BTCUSDT,1581426000000.0,9847.74,1581494400000.0,10366.62,0.25_0.1091,-1.8162897139697975,0,10340.127,8862.966,0.0026097961460942063,-0.09831057691250873,14.833601473763059
5779,LTCUSDT,1581426000000.0,74.12,1581534000000.0,82.12,-1.0_0.3772,5.596379351732027,0,70.414,81.53200000000001,0.0082577552204564,0.5957767133960603,9.234576059284597
5780,ICXUSDT,1581523200000.0,0.4184,1581584400000.0,0.3951,-0.75_0.3021,1000.0,0,0.39748,0.46024000000000004,1.3610181644359465,-57.04935468451235,2774.0288796495893
5781,OGNUSDT,1581530400000.0,0.3734,1581541200000.0,0.3465,-1.0_0.3772,1000.0,0,0.35473,0.41074000000000005,1.349571505088377,-73.39027852169257,1774.028879649589
5782,BTCUSDT,1581537600000.0,10313.49,1582682400000.0,9203.85,1.0_0.3772,-1000.0,0,10829.1645,9282.141,1.3246862119418354,106.26643958543607,1758.5321168835806
5783,ZECUSDT,1581552000000.0,73.11,1581786000000.0,64.48,0.75_0.3021,-815.9378502434507,0,76.7655,65.799,1.0748929307960262,95.23947784749662,1884.4288523899188
5784,ZECUSDT,1581555600000.0,73.54,1581786000000.0,64.48,1.0_0.3772,-762.666071460523,0,77.21700000000001,66.186,1.001961107262537,92.95717143873074,1258.4739886437953
5785,BTCUSDT,1581559200000.0,10393.24,1582650000000.0,9308.84,1.0_0.3772,-474.95422585843477,0,10912.902,9353.916,0.6302471902833635,48.925075550352496,783.7211610772821
5786,ZECUSDT,1581559200000.0,73.6,1581786000000.0,64.48,1.0_0.3772,-295.7801914916594,0,77.28,66.24,0.38843655147850314,36.26258717683582,488.0663914096794
5787,BTCUSDT,1581562800000.0,10407.29,1582650000000.0,9308.84,1.0_0.3772,-184.19863834397972,0,10927.6545,9366.561000000002,0.24426906616314353,19.19719881730553,303.94586015290304
5788,ZECUSDT,1581562800000.0,73.2,1581786000000.0,64.48,0.75_0.3021,-91.85925441924074,0,76.86,65.88000000000001,0.12094299868727795,10.821853429397143,212.15124330240963
5789,BNBUSDT,1581588000000.0,25.1178,1581706800000.0,26.4982,1.0_0.3772,-1000.0,0,26.37369,22.60602,1.4384699296912946,-56.3955123458265,3406.167871740613
5790,ZECUSDT,1581588000000.0,70.99,1581789600000.0,63.64,1.0_0.3772,-1000.0,0,74.5395,63.891,1.3275250035216226,102.20818425130298,2406.167871740613
5791,MATICUSDT,1581638400000.0,0.02232,1581699600000.0,0.02361,0.75_0.3021,-727.1009921426718,0,0.023436000000000002,0.020088,1.0473577060205663,-43.070667735771764,1679.2579089034414
5792,BNBUSDT,1581670800000.0,25.3266,1581872400000.0,22.3453,1.0_0.3772,-633.6833998461151,0,26.59293,22.79394,0.8349412936749034,73.75858172012168,1045.6399013719338
5793,BTCUSDT,1581696000000.0,10249.94,1582682400000.0,9203.85,1.0_0.3772,-394.6296024902313,0,10762.437000000002,9224.946,0.5242888241531078,39.750881651869825,651.1776365398515
5794,BTCUSDT,1581732000000.0,10245.92,1581937200000.0,9715.22,-0.25_0.1091,248.60037977139564,0,9733.624,11270.512,0.33902693845638043,-13.215588686418466,2030.3142892854323
5795,BNBUSDT,1581739200000.0,25.7896,1581872400000.0,22.3453,0.5_0.2116,-429.61483877282546,0,27.07908,23.21064,0.5612970775813604,56.8154124946975,1600.572740391306
5796,BTCUSDT,1581750000000.0,10240.0,1581937200000.0,9715.22,-1.0_0.3772,603.9212678899519,0,9728.0,11264.0,0.823824925233989,-31.773610370867768,996.5294580009721
5797,BNBUSDT,1581760800000.0,25.9625,1581868800000.0,23.2558,0.5_0.2116,-210.9371710703458,0,27.260625,23.36625,0.279918277393322,21.711170444266926,785.8673757984001
5798,BTCUSDT,1581764400000.0,10243.41,1581937200000.0,9715.22,-0.75_0.3021,237.45063706414447,0,9731.2395,11267.751,0.323860177997296,-12.567737167291945,548.3981793080599
5799,XTZUSDT,1581836400000.0,3.2734,1581872400000.0,2.8864,1.0_0.3772,-1000.0,0,3.4370700000000003,2.94606,1.3172420113643306,116.90845603959178,2881.991608349113
5800,XTZUSDT,1581879600000.0,3.1149,1581915600000.0,2.9498,-0.75_0.3021,1000.0,0,2.959155,3.4263900000000005,1.3628976853189507,-54.36620437253196,4425.420638737077
5801,TOMOUSDT,1581879600000.0,0.558,1581883200000.0,0.5258,-0.25_0.1091,482.79616184268053,0,0.5301,0.6138000000000001,0.6564124303648172,-28.51669273741556,3942.986519581106
5802,XTZUSDT,1581883200000.0,3.075,1581940800000.0,2.9087,-1.0_0.3772,1000.0,0,2.92125,3.3825000000000003,1.3621430894308943,-55.443443902439064,3396.903945999661
5803,HBARUSDT,1581894000000.0,0.04933,1581901200000.0,0.05866,-0.5_0.2116,718.8719406107479,0,0.046863499999999995,0.054263000000000006,1.1015951065596647,134.86181875718,2678.2287950304853
5804,OGNUSDT,1581926400000.0,0.32,1581987600000.0,0.3547,1.0_0.3772,-1000.0,0,0.336,0.28800000000000003,1.47590625,-109.91340625,3477.3995603843096
5805,OGNUSDT,1581930000000.0,0.3082,1581973200000.0,0.3297,1.0_0.3772,-1000.0,0,0.32361,0.27737999999999996,1.4488319273199222,-71.20872809863737,2477.3995603843096
5806,OGNUSDT,1581937200000.0,0.3003,1581944400000.0,0.3178,0.75_0.3021,-1000.0,0,0.315315,0.27027,1.4407925407925406,-59.71585081585074,2509.8149088852233
5807,OGNUSDT,1581948000000.0,0.3036,1581962400000.0,0.3224,0.75_0.3021,-1000.0,0,0.31878,0.27324,1.4433465085639,-63.366930171278135,3394.6556141669334
5808,BTTUSDT,1581955200000.0,0.0005166,1582189200000.0,0.0004846,-1.0_0.3772,1000.0,0,0.00049077,0.00056826,1.356639566395664,-63.30011614401851,2394.6556141669334
5809,BCHUSDT,1582045200000.0,412.34,1582149600000.0,381.01,-1.0_0.3772,1000.0,0,391.72299999999996,453.574,1.34681330940486,-77.32779987389051,4150.166549647019
5810,ETCUSDT,1582048800000.0,9.6693,1582149600000.0,8.8126,-1.0_0.3772,1000.0,0,9.185834999999999,10.636230000000001,1.3379799985521186,-89.9379820669542,3150.1665496470187
5811,TRXUSDT,1582048800000.0,0.02215,1582149600000.0,0.02037,-0.5_0.2116,666.6667413714116,0,0.0210425,0.024365,0.8958315526040043,-54.46995343256399,2483.733141556647
5812,NEOUSDT,1582048800000.0,15.386,1582200000000.0,13.663,1.0_0.3772,-937.15157711762,0,16.1553,13.8474,1.2385494160004433,103.70829624717769,1546.3922250540045
5813,BCHUSDT,1582056000000.0,420.16,1582149600000.0,381.01,-0.75_0.3021,467.35440568827505,0,399.152,462.17600000000004,0.6238129056637773,-44.17133047681761,1079.3666773857299
