,Time,Realize,Unrealize,Gain/Loss,Cash,Total
2020/06/12 22:00:00,1591970400000,0,5913.1530945496,0,1407.6925717042323,7320.845666253832
2020/06/12 23:00:00,1591974000000,0,6629.564355487882,0,611.8175248083821,7241.381880296263
2020/06/13 00:00:00,1591977600000,0,6650.868779151722,0,611.8175248083821,7262.686303960105
2020/06/13 01:00:00,1591981200000,0,6674.928909184846,0,611.8175248083821,7286.7464339932285
2020/06/13 02:00:00,1591984800000,0,6643.555139951955,0,611.8175248083821,7255.372664760338
2020/06/13 03:00:00,1591988400000,0,6653.130168059935,0,611.8175248083821,7264.947692868318
2020/06/13 04:00:00,1591992000000,0,6879.493130486095,0,381.01251614027,7260.505646626365
2020/06/13 05:00:00,1591995600000,0,7004.394306234372,0,237.27750770298076,7241.671813937353
2020/06/13 06:00:00,1591999200000,0,7103.710991449797,0,147.76579056266746,7251.476782012464
2020/06/13 07:00:00,1592002800000,0,7108.429525601052,0,147.76579056266746,7256.195316163719
2020/06/13 08:00:00,1592006400000,0,7157.099148387115,0,92.02190747865735,7249.121055865772
2020/06/13 09:00:00,1592010000000,0,7145.618078816827,0,92.02190747865735,7237.639986295484
2020/06/13 10:00:00,1592013600000,0,7163.42794173225,0,92.02190747865735,7255.449849210907
2020/06/13 11:00:00,1592017200000,0,7158.226858193663,0,92.02190747865735,7250.248765672321
2020/06/13 12:00:00,1592020800000,0,7192.207933793277,0,57.307117051691904,7249.51505084497
2020/06/13 13:00:00,1592024400000,0,7160.922439253357,0,57.307117051691904,7218.229556305049
2020/06/13 14:00:00,1592028000000,0,7182.2021836746635,0,57.307117051691904,7239.509300726356
2020/06/13 15:00:00,1592031600000,0,7177.494132821387,0,57.307117051691904,7234.8012498730795
2020/06/13 16:00:00,1592035200000,0,7175.602448153069,0,57.307117051691904,7232.909565204762
2020/06/13 17:00:00,1592038800000,0,7178.822429443704,0,39.994965373424805,7218.817394817129
2020/06/13 18:00:00,1592042400000,0,7203.510963193589,0,24.907070771868128,7228.418033965458
2020/06/13 19:00:00,1592046000000,0,7226.970325279635,0,15.511006664030159,7242.481331943665
2020/06/13 20:00:00,1592049600000,0,7230.949090853957,0,15.511006664030159,7246.460097517987
2020/06/13 21:00:00,1592053200000,0,7269.287772008769,0,15.511006664030159,7284.798778672799
2020/06/13 22:00:00,1592056800000,0,7267.089691196948,0,15.511006664030159,7282.600697860978
2020/06/13 23:00:00,1592060400000,0,7291.570314691262,0,15.511006664030159,7307.081321355292
2020/06/14 00:00:00,1592064000000,0,7318.421526923941,0,9.659559324949985,7328.081086248892
2020/06/14 01:00:00,1592067600000,0,7329.475217448349,0,9.659559324949985,7339.1347767733
2020/06/14 02:00:00,1592071200000,0,7330.904510670701,0,9.659559324949985,7340.564069995651
2020/06/14 03:00:00,1592074800000,0,7318.898137354818,0,9.659559324949985,7328.557696679768
2020/06/14 04:00:00,1592078400000,0,7301.9419885775405,0,9.659559324949985,7311.601547902491
2020/06/14 05:00:00,1592082000000,0,7318.602782126467,0,9.659559324949985,7328.262341451417
2020/06/14 06:00:00,1592085600000,0,7308.874600177091,0,9.659559324949985,7318.534159502042
2020/06/14 07:00:00,1592089200000,0,7319.7679645696335,0,9.659559324949985,7329.427523894584
2020/06/14 08:00:00,1592092800000,0,7333.589197640846,0,9.659559324949985,7343.248756965796
2020/06/14 09:00:00,1592096400000,0,7341.154940788785,0,9.659559324949985,7350.814500113735
2020/06/14 10:00:00,1592100000000,0,7336.674121596801,0,9.659559324949985,7346.333680921752
2020/06/14 11:00:00,1592103600000,0,7339.519376094627,0,9.659559324949985,7349.178935419577
2020/06/14 12:00:00,1592107200000,0,7330.86273340255,0,9.659559324949985,7340.5222927275
2020/06/14 13:00:00,1592110800000,0,7327.454255479698,0,9.659559324949985,7337.113814804648
2020/06/14 14:00:00,1592114400000,0,7321.583615405822,0,9.659559324949985,7331.243174730772
2020/06/14 15:00:00,1592118000000,0,7310.846868464044,0,9.659559324949985,7320.506427788994
2020/06/14 16:00:00,1592121600000,0,7301.04803492799,0,9.659559324949985,7310.70759425294
2020/06/14 17:00:00,1592125200000,0,7310.540820208864,0,9.659559324949985,7320.200379533814
2020/06/14 18:00:00,1592128800000,0,7283.679032770506,0,9.659559324949985,7293.338592095456
2020/06/14 19:00:00,1592132400000,0,7276.373646652575,0,9.659559324949985,7286.0332059775255
2020/06/14 20:00:00,1592136000000,0,7282.559625529832,0,9.659559324949985,7292.219184854783
2020/06/14 21:00:00,1592139600000,0,7272.341258494357,0,9.659559324949985,7282.0008178193075
2020/06/14 22:00:00,1592143200000,0,7251.581800295777,0,9.659559324949985,7261.241359620727
2020/06/14 23:00:00,1592146800000,0,7239.125024477453,0,9.659559324949985,7248.784583802403
2020/06/15 00:00:00,1592150400000,0,7240.308997610844,0,9.659559324949985,7249.968556935794
2020/06/15 01:00:00,1592154000000,0,7242.636877280123,0,9.659559324949985,7252.296436605074
2020/06/15 02:00:00,1592157600000,0,7229.043484007829,0,9.659559324949985,7238.703043332779
2020/06/15 03:00:00,1592161200000,0,7236.410435711237,0,9.659559324949985,7246.069995036188
2020/06/15 04:00:00,1592164800000,0,7256.942774362067,0,9.659559324949985,7266.602333687018
2020/06/15 05:00:00,1592168400000,0,7234.260199156726,0,9.659559324949985,7243.919758481677
2020/06/15 06:00:00,1592172000000,0,7230.025351113955,0,9.659559324949985,7239.684910438906
2020/06/15 07:00:00,1592175600000,250.81544493187096,6953.036783794201,-14.014832829603685,9.659559324949985,7213.511788051022
2020/06/15 08:00:00,1592179200000,0,6954.435450776024,0,260.47500425682097,7214.910455032845
2020/06/15 09:00:00,1592182800000,0,6944.802731917802,0,260.47500425682097,7205.277736174623
2020/06/15 10:00:00,1592186400000,16.2760756285749,6877.43234320261,-1.0360760496921952,260.47500425682097,7154.183423088007
2020/06/15 11:00:00,1592190000000,0,6904.417760414014,0,276.7510798853959,7181.16884029941
2020/06/15 12:00:00,1592193600000,2651.2710086718835,4157.639829929167,-212.140274613624,276.7510798853959,7085.661918486446
2020/06/15 13:00:00,1592197200000,0,4154.421649516557,0,2928.0220885572794,7082.443738073836
2020/06/15 14:00:00,1592200800000,540.7826506526895,3630.2447111379443,-25.848312973909007,2928.0220885572794,7099.049450347913
2020/06/15 15:00:00,1592204400000,2.4221030752053463,3630.9075346691425,0.21757027502497453,3468.804739209969,7102.134376954316
2020/06/15 16:00:00,1592208000000,0,3615.2061538904204,0,3471.2268422851744,7086.432996175595
2020/06/15 17:00:00,1592211600000,0,3617.71024099192,0,3471.2268422851744,7088.937083277095
2020/06/15 18:00:00,1592215200000,0,3618.585078711402,0,3471.2268422851744,7089.811920996576
2020/06/15 19:00:00,1592218800000,0,4596.788471586708,0,2471.2268422851744,7068.0153138718815
2020/06/15 20:00:00,1592222400000,0,4603.001021091963,0,2471.2268422851744,7074.227863377137
2020/06/15 21:00:00,1592226000000,0,4609.83403938344,0,2471.2268422851744,7081.0608816686145
2020/06/15 22:00:00,1592229600000,0,4610.681861843941,0,2471.2268422851744,7081.908704129115
2020/06/15 23:00:00,1592233200000,0,4629.344855954455,0,2471.2268422851744,7100.57169823963
2020/06/16 00:00:00,1592236800000,0,5151.634169660041,0,1948.3596499820337,7099.993819642075
2020/06/16 01:00:00,1592240400000,0,5588.792487202743,0,1536.1217597360699,7124.914246938813
2020/06/16 02:00:00,1592244000000,0,5615.553619550551,0,1536.1217597360699,7151.675379286621
2020/06/16 03:00:00,1592247600000,0,5598.404895828047,0,1536.1217597360699,7134.526655564117
2020/06/16 04:00:00,1592251200000,0,5748.650952888691,0,1368.5633603483811,7117.214313237072
2020/06/16 05:00:00,1592254800000,0,5764.482574894929,0,1368.5633603483811,7133.04593524331
2020/06/16 06:00:00,1592258400000,0,6128.304669157656,0,961.3038697990507,7089.608538956706
2020/06/16 07:00:00,1592262000000,0,6505.6730467465595,0,597.7185336557935,7103.391580402353
2020/06/16 08:00:00,1592265600000,0,6822.563915354059,0,291.1322056672979,7113.696121021357
2020/06/16 09:00:00,1592269200000,0,6881.186458886037,0,181.01988407454348,7062.2063429605805
2020/06/16 10:00:00,1592272800000,0,6906.83284470481,0,181.01988407454348,7087.852728779353
2020/06/16 11:00:00,1592276400000,0,6988.5380753862555,0,99.60463787339509,7088.142713259651
2020/06/16 12:00:00,1592280000000,0,7057.777006329722,0,88.73987823577107,7146.5168845654935
2020/06/16 13:00:00,1592283600000,0,7038.2105728241,0,88.73987823577107,7126.950451059872
2020/06/16 14:00:00,1592287200000,0,7055.717449546745,0,61.93206952079287,7117.649519067538
2020/06/16 15:00:00,1592290800000,0,7013.1864774945125,0,61.93206952079287,7075.118547015305
2020/06/16 16:00:00,1592294400000,0,7020.171694932633,0,61.93206952079287,7082.103764453425
2020/06/16 17:00:00,1592298000000,0,7003.995310927436,0,61.93206952079287,7065.927380448228
2020/06/16 18:00:00,1592301600000,0,7000.952651595394,0,61.93206952079287,7062.8847211161865
2020/06/16 19:00:00,1592305200000,0,7009.982426231015,0,61.93206952079287,7071.914495751807
2020/06/16 20:00:00,1592308800000,0,6990.334555175128,0,61.93206952079287,7052.266624695921
2020/06/16 21:00:00,1592312400000,0,6998.36791386805,0,61.93206952079287,7060.2999833888425
2020/06/16 22:00:00,1592316000000,0,6992.1016302401285,0,61.93206952079287,7054.033699760921
2020/06/16 23:00:00,1592319600000,0,6983.650378503501,0,38.568515416883216,7022.218893920384
2020/06/17 00:00:00,1592323200000,0,6989.999043483398,0,38.568515416883216,7028.567558900281
2020/06/17 01:00:00,1592326800000,0,7004.487060759569,0,24.018741711237986,7028.505802470808
2020/06/17 02:00:00,1592330400000,0,7011.284936925592,0,24.018741711237986,7035.30367863683
2020/06/17 03:00:00,1592334000000,0,7046.420259570119,0,14.957795164151632,7061.37805473427
2020/06/17 04:00:00,1592337600000,0,7045.486953580315,0,7.344148089457048,7052.831101669772
2020/06/17 05:00:00,1592341200000,0,7064.612360952731,0,7.344148089457048,7071.956509042188
2020/06/17 06:00:00,1592344800000,0,7090.219449677473,0,7.344148089457048,7097.56359776693
2020/06/17 07:00:00,1592348400000,0,7092.689743808625,0,7.344148089457048,7100.033891898082
2020/06/17 08:00:00,1592352000000,0,7084.718338797443,0,7.344148089457048,7092.0624868869
2020/06/17 09:00:00,1592355600000,0,7086.642585576888,0,7.344148089457048,7093.986733666346
2020/06/17 10:00:00,1592359200000,0,7078.021374839222,0,7.344148089457048,7085.365522928679
2020/06/17 11:00:00,1592362800000,0,7049.615613253293,0,7.344148089457048,7056.95976134275
2020/06/17 12:00:00,1592366400000,0,7079.417092342665,0,7.344148089457048,7086.761240432122
2020/06/17 13:00:00,1592370000000,0,7095.88003725102,0,7.344148089457048,7103.224185340478
2020/06/17 14:00:00,1592373600000,0,7051.355436237429,0,7.344148089457048,7058.699584326886
2020/06/17 15:00:00,1592377200000,0,7051.758892386319,0,7.344148089457048,7059.103040475776
2020/06/17 16:00:00,1592380800000,0,7065.2392725691,0,7.344148089457048,7072.583420658557
2020/06/17 17:00:00,1592384400000,0,7060.313814344653,0,7.344148089457048,7067.65796243411
2020/06/17 18:00:00,1592388000000,0,7061.29595308056,0,7.344148089457048,7068.640101170017
